"Module {} not found","ماژول {} یافت نشد"
"Modules","ماژول ها"
"Modules HTML","ماژول های HTML"
"Monday","دوشنبه"
"Monospace","تک فضا"
"Month","ماه"
"Monthly","ماهیانه"
"Monthly Long","ماهانه طولانی"
"Monthly Rank","رتبه ماهانه"
"More","بیش"
"More Information","اطلاعات بیشتر"
"More articles on {0}","مقالات بیشتر در {0}"
"More content for the bottom of the page.","مطالب بیشتر برای پایین صفحه."
"Most Used","بیشترین استفاده شده"
"Most probably your password is too long.","به احتمال زیاد گذرواژه شما خیلی طولانی است."
"Move","حرکت"
"Move To","حرکت به"
"Move To Trash","انتقال به سطل زباله"
"Move cursor to above row","مکان نما را به ردیف بالا منتقل کنید"
"Move cursor to below row","مکان نما را به ردیف زیر منتقل کنید"
"Move cursor to next column","مکان نما را به ستون بعدی منتقل کنید"
"Move cursor to previous column","مکان نما را به ستون قبلی منتقل کنید"
"Move to Row Number","به شماره ردیف بروید"
"Move to next step when clicked inside highlighted area.","با کلیک بر روی قسمت هایلایت شده به مرحله بعدی بروید."
"Mozilla doesn't support :has() so you can pass parent selector here as workaround","موزیلا از :has() پشتیبانی نمی‌کند، بنابراین می‌توانید انتخابگر والد را به عنوان راه‌حل عبور دهید"
"Multiple root nodes not allowed.","چندین گره ریشه مجاز نیست."
"Multiplier Field","فیلد ضرب"
"Must be a publicly accessible Google Sheets URL","باید یک URL کاربرگ‌نگار در دسترس عموم باشد"
"Must be enclosed in '()' and include '{0}', which is a placeholder for the user/login name. i.e. (&(objectclass=user)(uid={0}))","باید در \""""()\"""" محصور شود و شامل \""""{0}\"""" باشد که یک مکان نگهدارنده برای نام کاربر/ورود است. یعنی (&(objectclass=user)(uid={0}))"
"Must be of type \""""Attach Image\","باید از نوع «پیوست تصویر» باشد"
"Must have report permission to access this report.","برای دسترسی به این گزارش باید مجوز گزارش را داشته باشد."
"Must specify a Query to run","برای اجرا باید یک Query مشخص کنید"
"Mute Sounds","صداها را بی صدا کنید"
"My Account","حساب من"
"My Device","دستگاه من"
"My Profile","نمایه من"
"My Settings","تنظیمات من"
"MyISAM","MyISAM"
"NOTE: If you add states or transitions in the table, it will be reflected in the Workflow Builder but you will have to position them manually. Also Workflow Builder is currently in <b>BETA</b>.","توجه: اگر حالت‌ها یا انتقال‌ها را به جدول اضافه کنید، در Workflow Builder منعکس می‌شود، اما باید آنها را به صورت دستی در موقعیت مکانی قرار دهید. همچنین Workflow Builder در حال حاضر در <b>بتا</b> است."
"NOTE: This box is due for depreciation. Please re-setup LDAP to work with the newer settings","توجه: این جعبه به دلیل استهلاک است. لطفاً LDAP را مجدداً تنظیم کنید تا با تنظیمات جدیدتر کار کند"
"Name","نام"
"Name (Doc Name)","نام (نام سند)"
"Name already taken, please set a new name","نام قبلاً گرفته شده است، لطفاً یک نام جدید تنظیم کنید"
"Name cannot contain special characters like {0}","نام نمی‌تواند شامل نویسه های خاصی مانند {0} باشد"
"Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer","نام نوع سند (DocType) که می‌خواهید این فیلد به آن پیوند داده شود. به عنوان مثال مشتری"
"Name of the new Print Format","نام قالب چاپ جدید"
"Name of {0} cannot be {1}","نام {0} نمی‌تواند {1} باشد"
"Names and surnames by themselves are easy to guess.","حدس زدن نام و نام خانوادگی به تنهایی آسان است."
"Naming","نامگذاری"
"Naming Rule","قانون نامگذاری"
"Naming Series","نامگذاری سری"
"Naming Series mandatory","سری نامگذاری الزامی است"
"Navbar","نوار ناوبری"
"Navbar Item","آیتم نوار ناوبری"
"Navbar Settings","تنظیمات نوار ناوبری"
"Navbar Template","الگوی نوار ناوبری"
"Navbar Template Values","مقادیر الگوی نوار ناوبری"
"Navigate Home","پیمایش به صفحه اصلی"
"Navigate list down","پیمایش لیست به پایین"
"Navigate list up","پیمایش لیست به بالا"
"Navigate to main content","به محتوای اصلی بروید"
"Navigation Settings","تنظیمات ناوبری"
"Need Workspace Manager role to edit private workspace of other users","برای ویرایش محیط کار خصوصی سایر کاربران به نقش مدیر محیط کار نیاز دارید"
"Need Workspace Manager role to hide/unhide public workspaces","برای مخفی کردن/آشکار کردن فضاهای کاری عمومی به نقش مدیر محیط کار نیاز دارید"
"Negative Value","ارزش منفی"
"Nested set error. Please contact the Administrator.","خطای مجموعه تو در تو. لطفا با ادمین تماس بگیرید."
"Network Printer Settings","تنظیمات چاپگر شبکه"
"New","جدید"
"New Activity","فعالیت جدید"
"New Address","آدرس جدید"
"New Comment on {0}: {1}","نظر جدید در مورد {0}: {1}"
"New Contact","مخاطب جدید"
"New Custom Print Format","فرمت چاپ سفارشی جدید"
"New Document Form","فرم سند جدید"
"New Document Shared {0}","سند جدید به اشتراک گذاشته شده {0}"
"New Email","ایمیل جدید"
"New Email Account","حساب ایمیل جدید"
"New Event","رویداد جدید"
"New Folder","پوشه جدید"
"New Kanban Board","نمودار کانبان جدید"
"New Mention on {0}","ذکر جدید در {0}"
"New Message from Website Contact Page","پیام جدید از صفحه تماس وب سایت"
"New Name","نام جدید"
"New Newsletter","خبرنامه جدید"
"New Notification","اعلان جدید"
"New Password","گذرواژه جدید"
"New Print Format Name","نام قالب چاپ جدید"
"New Report name","نام گزارش جدید"
"New Users (Last 30 days)","کاربران جدید (30 روز گذشته)"
"New Value","مقدار جدید"
"New Workflow Name","نام گردش کار جدید"
"New Workspace","محیط کار جدید"
"New password cannot be same as old password","گذرواژه جدید نمی‌تواند مشابه گذرواژه قدیمی باشد"
"New updates are available","به روز رسانی های جدید در دسترس هستند"
"New users will have to be manually registered by system managers.","کاربران جدید باید به صورت دستی توسط مدیران سیستم ثبت شوند."
"New value to be set","مقدار جدیدی که باید تنظیم شود"
"New {0}","{0} جدید"
"New {0} Created","{0} جدید ایجاد شد"
"New {0} {1} added to Dashboard {2}","{0} {1} جدید به داشبورد {2} اضافه شد"
"New {0} {1} created","{0} {1} جدید ایجاد شد"
"New {0}: {1}","{0} جدید: {1}"
"New {} releases for the following apps are available","نسخه‌های جدید {} برای برنامه‌های زیر در دسترس هستند"
"Newly created user {0} has no roles enabled.","کاربر تازه ایجاد شده {0} هیچ نقشی فعال ندارد."
"Newsletter","خبرنامه"
"Newsletter Attachment","پیوست خبرنامه"
"Newsletter Email Group","گروه ایمیل خبرنامه"
"Newsletter Manager","مدیر خبرنامه"
"Newsletter has already been sent","خبرنامه قبلا ارسال شده است"
"Newsletter must be published to send webview link in email","برای ارسال لینک مشاهده وب در ایمیل، خبرنامه باید منتشر شود"
"Newsletter should have atleast one recipient","خبرنامه باید حداقل یک گیرنده داشته باشد"
"Newsletters","خبرنامه ها"
"Next","بعد"
"Next Action Email Template","اقدام بعدی الگوی ایمیل"
"Next Actions HTML","اقدامات بعدی HTML"
"Next Document","سند بعدی"
"Next Execution","اجرای بعدی"
"Next Form Tour","تور فرم بعدی"
"Next Schedule Date","تاریخ زمان‌بندی بعدی"
"Next Scheduled Date","تاریخ زمان‌بندی شده بعدی"
"Next State","وضعیت بعدی"
"Next Step Condition","شرط مرحله بعد"
"Next Sync Token","توکن همگام سازی بعدی"
"Next actions","اقدامات بعدی"
"Next on Click","بعد روی کلیک کنید"
"No","بدون"
"No Active Sessions","بدون نشست فعال"
"No Copy","بدون کپی"
"No Data","بدون اطلاعات"
"No Data to Show","داده ای برای نمایش وجود ندارد"
"No Data...","اطلاعاتی وجود ندارد..."
"No Email Account","بدون حساب ایمیل"
"No Email Accounts Assigned","هیچ حساب ایمیلی اختصاص داده نشده است"
"No Emails","بدون ایمیل"
"No Entry for the User {0} found within LDAP!","هیچ ورودی برای کاربر {0} در LDAP یافت نشد!"
"No Filters Set","هیچ فیلتری تنظیم نشده است"
"No Google Calendar Event to sync.","رویداد تقویم Google برای همگام‌سازی وجود ندارد."
"No Images","بدون تصاویر"
"No Items Found","آیتمی یافت نشد"
"No LDAP User found for email: {0}","هیچ کاربر LDAP برای ایمیل پیدا نشد: {0}"
